"","ensembl_gene_id","row_num","gene_symbol","gene_type"
"30171","ENSG00000228063",30171,"RP11-135J2.4","lncRNA"
"30172","ENSG00000228064",30172,"AC023469.2","lncRNA"
"30173","ENSG00000228065",30173,"RP11-222A11.1","lncRNA"
"30174","ENSG00000228067",30174,"RP11-61J19.3","lncRNA"
"30175","ENSG00000228069",30175,"RP11-100G15.3","unprocessed_pseudogene"
"30176","ENSG00000228071",30176,"CTA-481E9.1","processed_pseudogene"
"30177","ENSG00000228072",30177,"RP11-255A11.2","lncRNA"
"30178","ENSG00000228073",30178,"AC133106.2","lncRNA"
"30179","ENSG00000228074",30179,"UBBP5","processed_pseudogene"
"30180","ENSG00000228075",30180,"AC100775.1","protein_coding"
"30181","ENSG00000228076",30181,"RP11-475E11.2","processed_pseudogene"
"30182","ENSG00000228078",30182,"HLA-U","unprocessed_pseudogene"
"30183","ENSG00000228079",30183,"AC012368.1","lncRNA"
"30184","ENSG00000228081",30184,"RP11-385M4.2","processed_pseudogene"
"30185","ENSG00000228082",30185,"RP1-121G13.2","lncRNA"
"30186","ENSG00000228083",30186,"IFNA14","protein_coding"
"30187","ENSG00000228084",30187,"RP5-884G6.2","lncRNA"
"30188","ENSG00000228085",30188,"AC004920.2","processed_pseudogene"
"30189","ENSG00000228086",30189,"RP5-837M10.4","lncRNA"
"30190","ENSG00000228088",30190,"RP11-119F7.4",NA
"30191","ENSG00000228089",30191,"RP1-197O17.2","processed_pseudogene"
"30192","ENSG00000228091",30192,"RP11-302K17.7",NA
"30193","ENSG00000228092",30193,"RP11-417C21.2","processed_pseudogene"
"30194","ENSG00000228093",30194,"AC005162.3",NA
"30195","ENSG00000228095",30195,"RP11-361M4.1","processed_pseudogene"
"30196","ENSG00000228097",30196,"RP11-39K24.12","unprocessed_pseudogene"
"30197","ENSG00000228098",30197,"AC110620.1","processed_pseudogene"
"30198","ENSG00000228100",30198,"AC016912.3","lncRNA"
"30199","ENSG00000228105",30199,"RP3-340N1.6","lncRNA"
"30200","ENSG00000228106",30200,"RP11-452F19.3","lncRNA"
"30201","ENSG00000228107",30201,"AP000692.9","lncRNA"
"30202","ENSG00000228108",30202,"AC092839.3","lncRNA"
"30203","ENSG00000228109",30203,"MFI2-AS1","lncRNA"
"30204","ENSG00000228110",30204,"ST13P19","processed_pseudogene"
"30205","ENSG00000228111",30205,"AC016697.6","processed_pseudogene"
"30206","ENSG00000228112",30206,"AC112220.2","processed_pseudogene"
"30207","ENSG00000228113",30207,"AC003991.3","lncRNA"
"30208","ENSG00000228115",30208,"RP11-165F24.5","lncRNA"
"30209","ENSG00000228118",30209,"AC118653.1","processed_pseudogene"
"30210","ENSG00000228120",30210,"AP001631.10","lncRNA"
"30211","ENSG00000228121",30211,"PHBP3","processed_pseudogene"
"30212","ENSG00000228122",30212,"MTND1P17","processed_pseudogene"
"30213","ENSG00000228123",30213,"RP11-15B24.3","processed_pseudogene"
"30214","ENSG00000228124",30214,"RP1-122O8.7","lncRNA"
"30215","ENSG00000228125",30215,"RP11-516A11.3","processed_pseudogene"
"30216","ENSG00000228126",30216,"RP11-54A4.8","lncRNA"
"30217","ENSG00000228127",30217,"RP11-12L8.1","lncRNA"
"30218","ENSG00000228131",30218,"IGHD6-6","IG_D_gene"
"30219","ENSG00000228132",30219,"RP11-279E1.1","processed_pseudogene"
"30220","ENSG00000228133",30220,"AC099684.1","lncRNA"
"30221","ENSG00000228134",30221,"AC092578.1","processed_pseudogene"
"30222","ENSG00000228135",30222,"AC073128.10","lncRNA"
"30223","ENSG00000228136",30223,"RP11-216M21.5","lncRNA"
"30224","ENSG00000228137",30224,"AP001469.7","lncRNA"
"30225","ENSG00000228139",30225,"GS1-421I3.4","lncRNA"
"30226","ENSG00000228140",30226,"RP3-467K16.4","lncRNA"
"30227","ENSG00000228141",30227,"AC105339.1","transcribed_unitary_pseudogene"
"30228","ENSG00000228142",30228,"RP11-180I4.2","lncRNA"
"30229","ENSG00000228143",30229,"RP11-308N19.5","processed_pseudogene"
"30230","ENSG00000228144",30230,"RP11-745O10.4","protein_coding"
"30231","ENSG00000228146",30231,"AC108134.2","transcribed_unitary_pseudogene"
"30232","ENSG00000228149",30232,"RPL3P1","processed_pseudogene"
"30233","ENSG00000228150",30233,"RP11-84A14.4","lncRNA"
"30234","ENSG00000228151",30234,"AC004941.3","lncRNA"
"30235","ENSG00000228153",30235,"RP11-23I7.1","lncRNA"
"30236","ENSG00000228154",30236,"RP11-302F12.2","processed_pseudogene"
"30237","ENSG00000228155",30237,"AL589685.1",NA
"30238","ENSG00000228156",30238,"RP11-410N8.1","lncRNA"
"30239","ENSG00000228157",30239,"AC007952.5","lncRNA"
"30240","ENSG00000228158",30240,"TLE1P1","processed_pseudogene"
"30241","ENSG00000228159",30241,"AP001465.5","lncRNA"
"30242","ENSG00000228160",30242,"RP13-57D9.3","lncRNA"
"30243","ENSG00000228161",30243,"LL22NC03-23C6.15","unprocessed_pseudogene"
"30244","ENSG00000228162",30244,"AC097713.3","lncRNA"
"30245","ENSG00000228165",30245,"RP11-125K10.5","lncRNA"
"30246","ENSG00000228166",30246,"MTND1P11","unprocessed_pseudogene"
"30247","ENSG00000228167",30247,"RP11-489C13.1","processed_pseudogene"
"30248","ENSG00000228168",30248,"HNRNPA1P21","processed_pseudogene"
"30249","ENSG00000228169",30249,"PPIAP19","processed_pseudogene"
"30250","ENSG00000228170",30250,"RP1-40E16.11","lncRNA"
"30251","ENSG00000228171",30251,"AC121251.1","unprocessed_pseudogene"
"30252","ENSG00000228172",30252,"RP1-317E23.3","lncRNA"
"30253","ENSG00000228173",30253,"AC091770.3","lncRNA"
"30254","ENSG00000228174",30254,"RP11-244N9.6","lncRNA"
"30255","ENSG00000228175",30255,"GEMIN8P4","processed_pseudogene"
"30256","ENSG00000228176",30256,"RP4-656G21.1","lncRNA"
"30257","ENSG00000228181",30257,"RP11-455B2.9","processed_pseudogene"
"30258","ENSG00000228182",30258,"MTND2P25","processed_pseudogene"
"30259","ENSG00000228183",30259,"GS1-279B7.1",NA
"30260","ENSG00000228184",30260,"SNX19P1","processed_pseudogene"
"30261","ENSG00000228187",30261,"RP11-363H12.1","processed_pseudogene"
"30262","ENSG00000228189",30262,"RP13-60M5.2","lncRNA"
"30263","ENSG00000228190",30263,"RP11-104D3.1","processed_pseudogene"
"30264","ENSG00000228191",30264,"RP11-345I18.6","processed_pseudogene"
"30265","ENSG00000228192",30265,"RP11-342M1.3","lncRNA"
"30266","ENSG00000228193",30266,"TCEB1P14","processed_pseudogene"
"30267","ENSG00000228194",30267,"CTA-415G2.2","processed_pseudogene"
"30268","ENSG00000228195",30268,"RP11-498B4.7","processed_pseudogene"
"30269","ENSG00000228196",30269,"PTPN2P1","processed_pseudogene"
"30270","ENSG00000228198",30270,"OR2M3","protein_coding"
"30271","ENSG00000228201",30271,"AL022341.3","lncRNA"
"30272","ENSG00000228203",30272,"AC017076.4","lncRNA"
"30273","ENSG00000228204",30273,"RP4-724E13.2","lncRNA"
"30274","ENSG00000228205",30274,"RP11-778D9.4","processed_pseudogene"
"30275","ENSG00000228206",30275,"AC016717.1","processed_pseudogene"
"30276","ENSG00000228207",30276,"AC007967.2","unprocessed_pseudogene"
"30277","ENSG00000228208",30277,"C1orf143","lncRNA"
"30278","ENSG00000228209",30278,"AC073091.2","processed_pseudogene"
"30279","ENSG00000228210",30279,"RPL7AL2","processed_pseudogene"
"30280","ENSG00000228211",30280,"HYALP1","unitary_pseudogene"
"30281","ENSG00000228212",30281,"OFD1P17","processed_pseudogene"
"30282","ENSG00000228213",30282,"NLGN1-AS1","lncRNA"
"30283","ENSG00000228214",30283,"AC109586.1",NA
"30284","ENSG00000228215",30284,"RP11-541F9.2","lncRNA"
"30285","ENSG00000228216",30285,"RP11-367F23.1","lncRNA"
"30286","ENSG00000228217",30286,"AL390877.1","processed_pseudogene"
"30287","ENSG00000228218",30287,"ATF4P3","processed_pseudogene"
"30288","ENSG00000228219",30288,"RP11-165O3.2","processed_pseudogene"
"30289","ENSG00000228221",30289,"RP11-335L9.1","lncRNA"
"30290","ENSG00000228222",30290,"AC074363.1","lncRNA"
"30291","ENSG00000228223",30291,"HCG11","lncRNA"
"30292","ENSG00000228224",30292,"NACAP1","transcribed_processed_pseudogene"
"30293","ENSG00000228225",30293,"AC016908.1","processed_pseudogene"
"30294","ENSG00000228226",30294,"AC074019.1","lncRNA"
"30295","ENSG00000228229",30295,"RP11-219C24.10","lncRNA"
"30296","ENSG00000228231",30296,"RP11-124I4.2","lncRNA"
"30297","ENSG00000228232",30297,"GAPDHP1","processed_pseudogene"
"30298","ENSG00000228234",30298,"GLRXP","processed_pseudogene"
"30299","ENSG00000228235",30299,"AP001476.4","lncRNA"
"30300","ENSG00000228236",30300,"AC073271.1","processed_pseudogene"
"30301","ENSG00000228237",30301,"RP11-8J9.4","lncRNA"
"30302","ENSG00000228238",30302,"GS1-304P7.2","processed_pseudogene"
"30303","ENSG00000228239",30303,"RP11-85G21.1","lncRNA"
"30304","ENSG00000228240",30304,"TTTY17A","lncRNA"
"30305","ENSG00000228241",30305,"MOB1AP1","processed_pseudogene"
"30306","ENSG00000228242",30306,"AC093495.4","lncRNA"
"30307","ENSG00000228243",30307,"RP11-436G20.1",NA
"30308","ENSG00000228246",30308,"AC006028.9",NA
"30309","ENSG00000228247",30309,"UBBP2","processed_pseudogene"
"30310","ENSG00000228248",30310,"RP11-111E2.1","processed_pseudogene"
"30311","ENSG00000228251",30311,"AC012442.6","lncRNA"
"30312","ENSG00000228252",30312,"COL6A4P2","transcribed_unitary_pseudogene"
"30313","ENSG00000228253",30313,"J01415.25","protein_coding"
"30314","ENSG00000228255",30314,"RP11-323I1.1","lncRNA"
"30315","ENSG00000228257",30315,"AC010141.6","unprocessed_pseudogene"
"30316","ENSG00000228259",30316,"AC136604.1","unprocessed_pseudogene"
"30317","ENSG00000228261",30317,"RP11-127L20.3","lncRNA"
"30318","ENSG00000228262",30318,"AC073218.2","lncRNA"
"30319","ENSG00000228264",30319,"RP11-350G8.7","processed_pseudogene"
"30320","ENSG00000228265",30320,"RP5-1125A11.1",NA
"30321","ENSG00000228270",30321,"RP11-254K3.1",NA
"30322","ENSG00000228271",30322,"RP11-513G11.2","lncRNA"
"30323","ENSG00000228272",30323,"AC106874.1","lncRNA"
"30324","ENSG00000228273",30324,"AC118759.1",NA
"30325","ENSG00000228274",30325,"RP3-508I15.9","lncRNA"
"30326","ENSG00000228275",30326,"ARMCX3-AS1","lncRNA"
"30327","ENSG00000228276",30327,"RP5-1101C3.1",NA
"30328","ENSG00000228277",30328,"AC112518.3","lncRNA"
"30329","ENSG00000228278",30329,"ORM2","protein_coding"
"30330","ENSG00000228280",30330,"RP11-367B6.2","lncRNA"
"30331","ENSG00000228281",30331,"LINC00329",NA
"30332","ENSG00000228283",30332,"RP11-497D6.2","transcribed_processed_pseudogene"
"30333","ENSG00000228285",30333,"LYPLA2P1","processed_pseudogene"
"30334","ENSG00000228286",30334,"AP000593.5","processed_pseudogene"
"30335","ENSG00000228287",30335,"AC000093.3",NA
"30336","ENSG00000228288",30336,"RP11-480I12.3","lncRNA"
"30337","ENSG00000228289",30337,"RP4-640E24.1","processed_pseudogene"
"30338","ENSG00000228290",30338,"RP11-132M7.3","lncRNA"
"30339","ENSG00000228291",30339,"RP11-445P17.6","processed_pseudogene"
"30340","ENSG00000228292",30340,"RP11-220I1.4","processed_pseudogene"
"30341","ENSG00000228293",30341,"RP4-686C3.7","lncRNA"
"30342","ENSG00000228294",30342,"AL589743.2","transcribed_unprocessed_pseudogene"
"30343","ENSG00000228295",30343,"LINC00392","lncRNA"
"30344","ENSG00000228296",30344,"TTTY4C","lncRNA"
"30345","ENSG00000228298",30345,"RP11-275F13.1",NA
"30346","ENSG00000228300",30346,"C19orf24","protein_coding"
"30347","ENSG00000228301",30347,"RPL7P55","processed_pseudogene"
"30348","ENSG00000228302",30348,"RP11-186N15.3","lncRNA"
"30349","ENSG00000228303",30349,"RP11-10F11.2","unprocessed_pseudogene"
"30350","ENSG00000228304",30350,"OR4K6P","unprocessed_pseudogene"
"30351","ENSG00000228305",30351,"AC016734.2","processed_pseudogene"
"30352","ENSG00000228307",30352,"RP11-113A10.3","transcribed_unprocessed_pseudogene"
"30353","ENSG00000228308",30353,"RP11-255G21.1","lncRNA"
"30354","ENSG00000228309",30354,"GS1-204I12.2","lncRNA"
"30355","ENSG00000228312",30355,"GAPDHP45","processed_pseudogene"
"30356","ENSG00000228313",30356,"AL160314.1",NA
"30357","ENSG00000228314",30357,"CYP4F29P","transcribed_unprocessed_pseudogene"
"30358","ENSG00000228315",30358,"GUSBP11","lncRNA"
"30359","ENSG00000228316",30359,"RP11-522L3.5","processed_pseudogene"
"30360","ENSG00000228317",30360,"RP11-235C23.5","lncRNA"
"30361","ENSG00000228318",30361,"AP001610.5","lncRNA"
"30362","ENSG00000228319",30362,"SPATA2P1","processed_pseudogene"
"30363","ENSG00000228322",30363,"RP11-358M14.2","lncRNA"
"30364","ENSG00000228323",30364,"AC008753.6","lncRNA"
"30365","ENSG00000228325",30365,"AC233263.1","IG_V_gene"
"30366","ENSG00000228326",30366,"RP11-109G10.2",NA
"30367","ENSG00000228327",30367,"RP11-206L10.2","transcribed_unprocessed_pseudogene"
"30368","ENSG00000228328",30368,"RP11-516A11.1","processed_pseudogene"
"30369","ENSG00000228329",30369,"AC097495.3","lncRNA"
"30370","ENSG00000228330",30370,"RP11-730A19.5","processed_pseudogene"
"30371","ENSG00000228331",30371,"AC004448.4","processed_pseudogene"
"30372","ENSG00000228334",30372,"AC024028.1","lncRNA"
"30373","ENSG00000228335",30373,"AC073063.10","processed_pseudogene"
"30374","ENSG00000228336",30374,"OR9H1P","polymorphic_pseudogene"
"30375","ENSG00000228337",30375,"RP11-804H8.5","processed_pseudogene"
"30376","ENSG00000228338",30376,"RP5-845O24.8","lncRNA"
"30377","ENSG00000228339",30377,"RP11-337N19.1","processed_pseudogene"
"30378","ENSG00000228340",30378,"RP5-1043L13.1","lncRNA"
"30379","ENSG00000228341",30379,"CTB-20D2.1","processed_pseudogene"
"30380","ENSG00000228342",30380,"RP1-238O23.4",NA
"30381","ENSG00000228343",30381,"RP11-1148L6.5","lncRNA"
"30382","ENSG00000228344",30382,"AP001496.1",NA
"30383","ENSG00000228345",30383,"RP11-12D5.4","processed_pseudogene"
"30384","ENSG00000228347",30384,"FTLP17","processed_pseudogene"
"30385","ENSG00000228348",30385,"RP11-181E22.1","processed_pseudogene"
"30386","ENSG00000228349",30386,"RPS26P4","processed_pseudogene"
"30387","ENSG00000228350",30387,"RP11-148G20.1","lncRNA"
"30388","ENSG00000228351",30388,"AC018832.1","lncRNA"
"30389","ENSG00000228352",30389,"RP11-537H15.3","lncRNA"
"30390","ENSG00000228353",30390,"RP11-184A2.2","lncRNA"
"30391","ENSG00000228354",30391,"RP11-552J9.9","processed_pseudogene"
"30392","ENSG00000228355",30392,"BX322559.3","lncRNA"
"30393","ENSG00000228358",30393,"AC113617.1","lncRNA"
"30394","ENSG00000228360",30394,"RP11-365F18.1","processed_pseudogene"
"30395","ENSG00000228361",30395,"RP11-503C24.3","lncRNA"
"30396","ENSG00000228363",30396,"AC015971.2","lncRNA"
"30397","ENSG00000228364",30397,"SAR1P1","processed_pseudogene"
"30398","ENSG00000228365",30398,"RP1-90J20.2","lncRNA"
"30399","ENSG00000228366",30399,"RP11-18B3.3","processed_pseudogene"
"30400","ENSG00000228367",30400,"RP11-524L6.2","processed_pseudogene"
"30401","ENSG00000228368",30401,"AC106873.4","lncRNA"
"30402","ENSG00000228369",30402,"RP11-91A18.5","lncRNA"
"30403","ENSG00000228372",30403,"RP11-85L21.4","lncRNA"
"30404","ENSG00000228373",30404,"RP11-497K15.1","processed_pseudogene"
"30405","ENSG00000228374",30405,"AC012497.2","processed_pseudogene"
"30406","ENSG00000228375",30406,"RP11-232A1.1","processed_pseudogene"
"30407","ENSG00000228376",30407,"RP11-520B13.4","transcribed_processed_pseudogene"
"30408","ENSG00000228379",30408,"AC010891.2","lncRNA"
"30409","ENSG00000228380",30409,"AC016697.2","processed_pseudogene"
"30410","ENSG00000228382",30410,"ITPKB-IT1","lncRNA"
"30411","ENSG00000228383",30411,"FAM197Y7","lncRNA"
"30412","ENSG00000228384",30412,"AC007040.6","lncRNA"
"30413","ENSG00000228386",30413,"RP5-1125A11.4","lncRNA"
"30414","ENSG00000228389",30414,"AC068039.4",NA
"30415","ENSG00000228391",30415,"AC011995.3","lncRNA"
"30416","ENSG00000228392",30416,"RP11-343J18.1","lncRNA"
"30417","ENSG00000228393",30417,"RP11-325F22.3","lncRNA"
"30418","ENSG00000228394",30418,"BX248409.1",NA
"30419","ENSG00000228395",30419,"RP11-216B9.6","lncRNA"
"30420","ENSG00000228397",30420,"RP1-224A6.3","lncRNA"
"30421","ENSG00000228398",30421,"HMGN2P25","processed_pseudogene"
"30422","ENSG00000228399",30422,"RP4-575N6.2","processed_pseudogene"
"30423","ENSG00000228400",30423,"AC079154.1","lncRNA"
"30424","ENSG00000228401",30424,"RP11-251M1.1","lncRNA"
"30425","ENSG00000228402",30425,"RP3-347E1.2",NA
"30426","ENSG00000228403",30426,"RP11-563N6.6","lncRNA"
"30427","ENSG00000228404",30427,"AP001468.58","lncRNA"
"30428","ENSG00000228407",30428,"RP4-800M22.1","processed_pseudogene"
"30429","ENSG00000228408",30429,"RP1-111D6.3","lncRNA"
"30430","ENSG00000228409",30430,"CCT6P1","transcribed_unprocessed_pseudogene"
"30431","ENSG00000228410",30431,"TCEB1P24","processed_pseudogene"
"30432","ENSG00000228411",30432,"CDY4P","processed_pseudogene"
"30433","ENSG00000228412",30433,"RP4-625H18.2","lncRNA"
"30434","ENSG00000228413",30434,"AC024937.2","processed_pseudogene"
"30435","ENSG00000228414",30435,"AC010733.4","lncRNA"
"30436","ENSG00000228415",30436,"PTMAP1","processed_pseudogene"
"30437","ENSG00000228417",30437,"RP11-549L6.3","lncRNA"
"30438","ENSG00000228418",30438,"CTSL1P3",NA
"30439","ENSG00000228420",30439,"RP4-735C1.6","lncRNA"
"30440","ENSG00000228421",30440,"AC005013.5","lncRNA"
"30441","ENSG00000228422",30441,"C20orf61","lncRNA"
"30442","ENSG00000228423",30442,"RP4-633I8.4","lncRNA"
"30443","ENSG00000228426",30443,"RP11-402L1.11","lncRNA"
"30444","ENSG00000228427",30444,"RP5-1091N2.9","lncRNA"
"30445","ENSG00000228429",30445,"RP5-859M6.1","processed_pseudogene"
"30446","ENSG00000228430",30446,"RP11-15B24.5","transcribed_unprocessed_pseudogene"
"30447","ENSG00000228431",30447,"RP4-609E1.3","processed_pseudogene"
"30448","ENSG00000228432",30448,"DHFRP2","processed_pseudogene"
"30449","ENSG00000228433",30449,"OR7E23P","unprocessed_pseudogene"
"30450","ENSG00000228434",30450,"AC004951.6","lncRNA"
"30451","ENSG00000228436",30451,"RP5-864K19.4","lncRNA"
"30452","ENSG00000228437",30452,"RP11-400N13.2","lncRNA"
"30453","ENSG00000228438",30453,"RP5-859I17.2","processed_pseudogene"
"30454","ENSG00000228439",30454,"RP1-199J3.3",NA
"30455","ENSG00000228440",30455,"MTND5P6","unprocessed_pseudogene"
"30456","ENSG00000228444",30456,"LMO7-AS1","lncRNA"
"30457","ENSG00000228445",30457,"UGT1A2P","unprocessed_pseudogene"
"30458","ENSG00000228446",30458,"AC073052.1","processed_pseudogene"
"30459","ENSG00000228449",30459,"RP11-177A2.4",NA
"30460","ENSG00000228450",30460,"RP1-154J13.3","processed_pseudogene"
"30461","ENSG00000228451",30461,"SDAD1P1","transcribed_processed_pseudogene"
"30462","ENSG00000228452",30462,"RP5-994D16.9","lncRNA"
"30463","ENSG00000228453",30463,"RP11-229A19.3","processed_pseudogene"
"30464","ENSG00000228456",30464,"RP11-187C18.6",NA
"30465","ENSG00000228459",30465,"CXorf28","lncRNA"
"30466","ENSG00000228460",30466,"CYP2C59P","unprocessed_pseudogene"
"30467","ENSG00000228462",30467,"RP11-445N18.3","processed_pseudogene"
"30468","ENSG00000228463",30468,"AP006222.2","transcribed_processed_pseudogene"
"30469","ENSG00000228464",30469,"RP11-617O8.1","processed_pseudogene"
"30470","ENSG00000228465",30470,"TRAPPC2P10","unprocessed_pseudogene"
"30471","ENSG00000228466",30471,"RP5-1189B24.4","processed_pseudogene"
"30472","ENSG00000228467",30472,"RP11-402N8.1","lncRNA"
"30473","ENSG00000228470",30473,"RP11-176D17.3","lncRNA"
"30474","ENSG00000228471",30474,"AC018865.11","processed_pseudogene"
"30475","ENSG00000228473",30475,"LIN28AP2","processed_pseudogene"
"30476","ENSG00000228474",30476,"OST4","protein_coding"
"30477","ENSG00000228476",30477,"CSTP1","transcribed_unprocessed_pseudogene"
"30478","ENSG00000228477",30478,"RP3-342P20.2","processed_pseudogene"
"30479","ENSG00000228478",30479,"RP1-290I10.3","lncRNA"
"30480","ENSG00000228480",30480,"AC130464.1","unprocessed_pseudogene"
"30481","ENSG00000228481",30481,"U51244.2","lncRNA"
"30482","ENSG00000228482",30482,"RP5-859D4.3","lncRNA"
"30483","ENSG00000228484",30483,"RP11-106M7.1","lncRNA"
"30484","ENSG00000228485",30484,"RP11-567J24.4","lncRNA"
"30485","ENSG00000228486",30485,"AC017099.3","protein_coding"
"30486","ENSG00000228487",30486,"RP13-225O21.2","lncRNA"
"30487","ENSG00000228488",30487,"AC092168.4","lncRNA"
"30488","ENSG00000228489",30488,"AC096732.1","processed_pseudogene"
"30489","ENSG00000228492",30489,"RAB11FIP1P1","processed_pseudogene"
"30490","ENSG00000228494",30490,"RP11-368M16.2",NA
"30491","ENSG00000228495",30491,"RP3-523C21.1","lncRNA"
"30492","ENSG00000228496",30492,"AC106875.1","lncRNA"
"30493","ENSG00000228499",30493,"TMSB10P1","processed_pseudogene"
"30494","ENSG00000228501",30494,"RPL15P18","processed_pseudogene"
"30495","ENSG00000228502",30495,"EEF1A1P11","processed_pseudogene"
"30496","ENSG00000228503",30496,"RP11-347D21.2","lncRNA"
"30497","ENSG00000228504",30497,"RP4-586O15.1","lncRNA"
